4/5 14:25:10.503  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,46968,"Shockwave",0x1,2395,0,1,0,0,0,nil,nil,nil
4/5 14:25:10.503  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005E1000002B,"Dragonflayer Weaponsmith",0xa48,46968,"Shockwave",0x1,2395,0,1,0,0,0,nil,nil,nil
4/5 14:25:10.503  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,46968,"Shockwave",0x1,2395,0,1,0,0,0,nil,nil,nil
4/5 14:25:10.503  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,46968,"Shockwave",0x1,2395,0,1,0,0,0,nil,nil,nil
4/5 14:25:10.503  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005E10000032,"Dragonflayer Weaponsmith",0x10a48,46968,"Shockwave",0x1,4790,0,1,0,0,0,1,nil,nil
4/5 14:25:10.503  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005E0E000031,"Dragonflayer Metalworker",0xa48,46968,"Shockwave",0x1,2395,0,1,0,0,0,nil,nil,nil
4/5 14:25:10.504  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005E0E00002F,"Dragonflayer Metalworker",0xa48,46968,"Shockwave",0x1,2395,0,1,0,0,0,nil,nil,nil
4/5 14:25:10.504  SPELL_AURA_REFRESH,0x0000000000117351,"Ironmate",0x511,0x0000000000117351,"Ironmate",0x511,57516,"Enrage",0x1,BUFF
4/5 14:25:10.504  SPELL_AURA_APPLIED,0x0000000000117351,"Ironmate",0x511,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,46968,"Shockwave",0x1,DEBUFF
4/5 14:25:10.504  SPELL_AURA_APPLIED,0x0000000000117351,"Ironmate",0x511,0xF130005E1000002B,"Dragonflayer Weaponsmith",0xa48,46968,"Shockwave",0x1,DEBUFF
4/5 14:25:10.504  SPELL_AURA_APPLIED,0x0000000000117351,"Ironmate",0x511,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,46968,"Shockwave",0x1,DEBUFF
4/5 14:25:10.504  SPELL_AURA_APPLIED,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,42771,"Second Wind",0x1,BUFF
4/5 14:25:10.505  SPELL_PERIODIC_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,55078,"Blood Plague",0x20,324,0,32,0,0,0,nil,nil,nil
4/5 14:25:10.505  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,13,13,0,nil
4/5 14:25:10.505  SPELL_AURA_APPLIED,0x0000000000117351,"Ironmate",0x511,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,46968,"Shockwave",0x1,DEBUFF
4/5 14:25:10.505  SPELL_AURA_APPLIED,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,42771,"Second Wind",0x1,BUFF
4/5 14:25:10.505  SPELL_PERIODIC_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E10000032,"Dragonflayer Weaponsmith",0x10a48,57970,"Deadly Poison IX",0x8,284,0,8,0,0,0,nil,nil,nil
4/5 14:25:10.505  SPELL_AURA_APPLIED,0x0000000000117351,"Ironmate",0x511,0xF130005E10000032,"Dragonflayer Weaponsmith",0x10a48,46968,"Shockwave",0x1,DEBUFF
4/5 14:25:10.507  SPELL_PERIODIC_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E0E000031,"Dragonflayer Metalworker",0xa48,57970,"Deadly Poison IX",0x8,284,0,8,0,0,0,nil,nil,nil
4/5 14:25:10.507  SPELL_AURA_APPLIED,0x0000000000117351,"Ironmate",0x511,0xF130005E0E000031,"Dragonflayer Metalworker",0xa48,46968,"Shockwave",0x1,DEBUFF
4/5 14:25:10.507  SPELL_AURA_APPLIED,0x0000000000117351,"Ironmate",0x511,0xF130005E0E00002F,"Dragonflayer Metalworker",0xa48,46968,"Shockwave",0x1,DEBUFF
4/5 14:25:10.507  SPELL_PERIODIC_DAMAGE,0x000000000013B13C,"Nundo",0x512,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,42926,"Flamestrike",0x4,658,0,4,0,0,0,nil,nil,nil
4/5 14:25:10.507  SPELL_PERIODIC_DAMAGE,0x000000000013B13C,"Nundo",0x512,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,42926,"Flamestrike",0x4,658,0,4,0,0,0,nil,nil,nil
4/5 14:25:10.507  SPELL_PERIODIC_DAMAGE,0x000000000013B13C,"Nundo",0x512,0xF130005E0E00002F,"Dragonflayer Metalworker",0xa48,42926,"Flamestrike",0x4,658,0,4,0,0,0,nil,nil,nil
4/5 14:25:10.507  SPELL_PERIODIC_DAMAGE,0x000000000013B13C,"Nundo",0x512,0xF130005E0E000031,"Dragonflayer Metalworker",0xa48,42926,"Flamestrike",0x4,658,0,4,0,0,0,nil,nil,nil
4/5 14:25:10.508  SPELL_PERIODIC_DAMAGE,0x000000000013B13C,"Nundo",0x512,0xF130005E1000002B,"Dragonflayer Weaponsmith",0xa48,42926,"Flamestrike",0x4,658,0,4,0,0,0,nil,nil,nil
4/5 14:25:10.508  SPELL_PERIODIC_DAMAGE,0x000000000013B13C,"Nundo",0x512,0xF130005E10000032,"Dragonflayer Weaponsmith",0x10a48,42926,"Flamestrike",0x4,658,0,4,0,0,0,nil,nil,nil
4/5 14:25:10.508  SPELL_PERIODIC_DAMAGE,0x000000000013B13C,"Nundo",0x512,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,42926,"Flamestrike",0x4,658,0,4,0,0,0,nil,nil,nil
4/5 14:25:10.508  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,42926,"Flamestrike",0x4,DEBUFF
4/5 14:25:10.508  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,42926,"Flamestrike",0x4,DEBUFF
4/5 14:25:10.508  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0xF130005E0E00002F,"Dragonflayer Metalworker",0xa48,42926,"Flamestrike",0x4,DEBUFF
4/5 14:25:10.508  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0xF130005E0E000031,"Dragonflayer Metalworker",0xa48,42926,"Flamestrike",0x4,DEBUFF
4/5 14:25:10.508  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0xF130005E1000002B,"Dragonflayer Weaponsmith",0xa48,42926,"Flamestrike",0x4,DEBUFF
4/5 14:25:10.508  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0xF130005E10000032,"Dragonflayer Weaponsmith",0x10a48,42926,"Flamestrike",0x4,DEBUFF
4/5 14:25:10.510  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,42926,"Flamestrike",0x4,DEBUFF
4/5 14:25:10.510  SWING_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,544,0,1,0,0,0,nil,nil,nil
4/5 14:25:10.654  SPELL_CAST_FAILED,0x0000000000117351,"Ironmate",0x511,0x0000000000000000,nil,0x80000000,46968,"Shockwave",0x1,"Not yet recovered"
4/5 14:25:10.654  SPELL_AURA_APPLIED_DOSE,0x0000000000137E20,"Telta",0x512,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,57970,"Deadly Poison IX",0x8,DEBUFF,4
4/5 14:25:10.808  SWING_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,666,0,1,0,0,0,1,nil,nil
4/5 14:25:10.808  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,57965,"Instant Poison IX",0x8,1098,0,8,0,0,0,nil,nil,nil
4/5 14:25:10.808  SPELL_ENERGIZE,0x0000000000137E20,"Telta",0x512,0x0000000000137E20,"Telta",0x512,51637,"Focused Attacks",0x1,2,3
4/5 14:25:10.921  SPELL_AURA_REMOVED,0x0000000000117351,"Ironmate",0x511,0x0000000000117351,"Ironmate",0x511,60218,"Essence of Gossamer",0x2,BUFF
4/5 14:25:10.922  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,52212,"Death and Decay",0x20,589,0,32,0,0,0,1,nil,nil
4/5 14:25:10.922  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,25,25,0,nil
4/5 14:25:10.922  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,52212,"Death and Decay",0x20,295,0,32,0,0,0,nil,nil,nil
4/5 14:25:10.922  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,12,12,0,nil
4/5 14:25:10.922  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005E0E00002F,"Dragonflayer Metalworker",0xa48,52212,"Death and Decay",0x20,295,0,32,0,0,0,nil,nil,nil
4/5 14:25:10.922  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,12,12,0,nil
4/5 14:25:10.923  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005E0E000031,"Dragonflayer Metalworker",0xa48,52212,"Death and Decay",0x20,295,0,32,0,0,0,nil,nil,nil
4/5 14:25:10.923  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,12,12,0,nil
4/5 14:25:10.923  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005E1000002B,"Dragonflayer Weaponsmith",0xa48,52212,"Death and Decay",0x20,295,0,32,0,0,0,nil,nil,nil
4/5 14:25:10.923  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,12,12,0,nil
4/5 14:25:10.923  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005E10000032,"Dragonflayer Weaponsmith",0x10a48,52212,"Death and Decay",0x20,295,0,32,0,0,0,nil,nil,nil
4/5 14:25:10.923  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,12,12,0,nil
4/5 14:25:10.924  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,52212,"Death and Decay",0x20,295,0,32,0,0,0,nil,nil,nil
4/5 14:25:10.937  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,12,12,0,nil
4/5 14:25:10.937  SPELL_AURA_REFRESH,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50449,"Bloody Vengeance",0x1,BUFF
4/5 14:25:10.937  SPELL_AURA_REFRESH,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,64855,"Blade Barrier",0x1,BUFF
4/5 14:25:11.188  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,42940,"Blizzard",0x10,DEBUFF
4/5 14:25:11.188  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,42940,"Blizzard",0x10,DEBUFF
4/5 14:25:11.188  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0xF130005E0E00002F,"Dragonflayer Metalworker",0xa48,42940,"Blizzard",0x10,DEBUFF
4/5 14:25:11.188  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0xF130005E0E000031,"Dragonflayer Metalworker",0xa48,42940,"Blizzard",0x10,DEBUFF
4/5 14:25:11.188  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0xF130005E1000002B,"Dragonflayer Weaponsmith",0xa48,42940,"Blizzard",0x10,DEBUFF
4/5 14:25:11.188  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0xF130005E10000032,"Dragonflayer Weaponsmith",0x10a48,42940,"Blizzard",0x10,DEBUFF
4/5 14:25:11.189  SPELL_AURA_REMOVED,0x000000000013B13C,"Nundo",0x512,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,42940,"Blizzard",0x10,DEBUFF
4/5 14:25:11.189  SPELL_CAST_SUCCESS,0x0000000000160F5B,"Histera",0x512,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,49909,"Icy Touch",0x10
4/5 14:25:11.189  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,49909,"Icy Touch",0x10,908,0,16,0,0,0,nil,nil,nil
4/5 14:25:11.189  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,39,39,0,nil
4/5 14:25:11.189  SPELL_AURA_REFRESH,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,64855,"Blade Barrier",0x1,BUFF
4/5 14:25:11.189  SPELL_CAST_SUCCESS,0x0000000000137E20,"Telta",0x512,0x0000000000000000,nil,0x80000000,51723,"Fan of Knives",0x1
4/5 14:25:11.189  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,51723,"Fan of Knives",0x1,1210,0,1,0,0,0,1,nil,nil
4/5 14:25:11.190  SPELL_ENERGIZE,0x0000000000137E20,"Telta",0x512,0x0000000000137E20,"Telta",0x512,51637,"Focused Attacks",0x1,2,3
4/5 14:25:11.190  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E1000002B,"Dragonflayer Weaponsmith",0xa48,51723,"Fan of Knives",0x1,552,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.190  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,51723,"Fan of Knives",0x1,555,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.190  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,51723,"Fan of Knives",0x1,552,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.190  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E10000032,"Dragonflayer Weaponsmith",0x10a48,51723,"Fan of Knives",0x1,573,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.190  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E0E000031,"Dragonflayer Metalworker",0xa48,51723,"Fan of Knives",0x1,548,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.190  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E0E00002F,"Dragonflayer Metalworker",0xa48,51723,"Fan of Knives",0x1,558,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.322  SPELL_CAST_START,0x000000000013B13C,"Nundo",0x512,0x0000000000000000,nil,0x80000000,42926,"Flamestrike",0x4
4/5 14:25:11.322  SPELL_AURA_APPLIED_DOSE,0x0000000000137E20,"Telta",0x512,0xF130005E1000002B,"Dragonflayer Weaponsmith",0xa48,57970,"Deadly Poison IX",0x8,DEBUFF,3
4/5 14:25:11.322  SPELL_AURA_APPLIED,0x0000000000160F5B,"Histera",0x512,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,55095,"Frost Fever",0x10,DEBUFF
4/5 14:25:11.322  SPELL_AURA_APPLIED_DOSE,0x0000000000137E20,"Telta",0x512,0xF130005E10000032,"Dragonflayer Weaponsmith",0x10a48,57970,"Deadly Poison IX",0x8,DEBUFF,2
4/5 14:25:11.322  SPELL_AURA_APPLIED,0x0000000000137E20,"Telta",0x512,0xF130005E0E00002F,"Dragonflayer Metalworker",0xa48,57970,"Deadly Poison IX",0x8,DEBUFF
4/5 14:25:11.322  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,52874,"Fan of Knives",0x1,806,0,1,0,0,0,1,nil,nil
4/5 14:25:11.322  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E1000002B,"Dragonflayer Weaponsmith",0xa48,52874,"Fan of Knives",0x1,375,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.323  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,52874,"Fan of Knives",0x1,379,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.323  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,52874,"Fan of Knives",0x1,387,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.323  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,57965,"Instant Poison IX",0x8,1070,0,8,0,0,0,nil,nil,nil
4/5 14:25:11.323  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E10000032,"Dragonflayer Weaponsmith",0x10a48,52874,"Fan of Knives",0x1,386,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.323  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E0E000031,"Dragonflayer Metalworker",0xa48,52874,"Fan of Knives",0x1,386,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.323  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E0E000031,"Dragonflayer Metalworker",0xa48,57965,"Instant Poison IX",0x8,1101,0,8,0,0,0,nil,nil,nil
4/5 14:25:11.323  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E0E00002F,"Dragonflayer Metalworker",0xa48,52874,"Fan of Knives",0x1,806,0,1,0,0,0,1,nil,nil
4/5 14:25:11.335  SPELL_DAMAGE,0x0000000000137E20,"Telta",0x512,0xF130005E0E00002F,"Dragonflayer Metalworker",0xa48,57965,"Instant Poison IX",0x8,1599,0,8,0,0,0,1,nil,nil
4/5 14:25:11.437  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,48451,"Lifebloom",0x8,1708,0,0,nil
4/5 14:25:11.437  SPELL_PERIODIC_HEAL,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,42771,"Second Wind",0x1,630,0,0,nil
4/5 14:25:11.437  SPELL_PERIODIC_HEAL,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,42771,"Second Wind",0x1,630,0,0,nil
4/5 14:25:11.702  SPELL_CAST_SUCCESS,0x0000000000117351,"Ironmate",0x511,0xF130005E10000032,"Dragonflayer Weaponsmith",0x10a48,47520,"Cleave",0x1
4/5 14:25:11.704  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005E10000032,"Dragonflayer Weaponsmith",0x10a48,47520,"Cleave",0x1,804,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.704  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005E0E00002F,"Dragonflayer Metalworker",0xa48,47520,"Cleave",0x1,848,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.704  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,47520,"Cleave",0x1,773,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.704  SWING_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,1290,0,1,0,0,0,nil,nil,nil
4/5 14:25:11.704  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,56,56,0,nil
4/5 14:25:11.705  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,51460,"Necrosis",0x20,206,0,32,0,0,0,nil,nil,nil
4/5 14:25:11.705  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,8,8,0,nil
4/5 14:25:11.738  SPELL_CAST_FAILED,0x0000000000117351,"Ironmate",0x511,0x0000000000000000,nil,0x80000000,47502,"Thunder Clap",0x1,"Not yet recovered"
4/5 14:25:11.840  SPELL_PERIODIC_HEAL,0x000000000012DC52,"Erle",0x512,0x0000000000117351,"Ironmate",0x511,48441,"Rejuvenation",0x8,2913,2766,0,nil
4/5 14:25:11.840  SPELL_AURA_REFRESH,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,64855,"Blade Barrier",0x1,BUFF
4/5 14:25:11.840  SPELL_AURA_REFRESH,0x000000000012DC52,"Erle",0x512,0x000000000012DC52,"Erle",0x512,67358,"Rejuvenating",0x8,BUFF
4/5 14:25:11.947  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,52212,"Death and Decay",0x20,295,0,32,0,0,0,nil,nil,nil
4/5 14:25:11.947  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,12,12,0,nil
4/5 14:25:11.947  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,52212,"Death and Decay",0x20,295,0,32,0,0,0,nil,nil,nil
4/5 14:25:11.947  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,12,12,0,nil
4/5 14:25:11.948  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005E0E00002F,"Dragonflayer Metalworker",0xa48,52212,"Death and Decay",0x20,295,0,32,0,0,0,nil,nil,nil
4/5 14:25:11.948  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,12,12,0,nil
4/5 14:25:11.948  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005E0E000031,"Dragonflayer Metalworker",0xa48,52212,"Death and Decay",0x20,295,0,32,0,0,0,nil,nil,nil
4/5 14:25:11.948  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,12,12,0,nil
4/5 14:25:11.957  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005E1000002B,"Dragonflayer Weaponsmith",0xa48,52212,"Death and Decay",0x20,295,0,32,0,0,0,nil,nil,nil
4/5 14:25:11.957  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,12,12,0,nil
4/5 14:25:11.957  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005E10000032,"Dragonflayer Weaponsmith",0x10a48,52212,"Death and Decay",0x20,295,0,32,0,0,0,nil,nil,nil
4/5 14:25:11.957  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,12,12,0,nil
4/5 14:25:11.957  SPELL_DAMAGE,0x0000000000160F5B,"Histera",0x512,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,52212,"Death and Decay",0x20,295,0,32,0,0,0,nil,nil,nil
4/5 14:25:11.957  SPELL_PERIODIC_HEAL,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,50475,"Blood Presence",0x1,12,12,0,nil
4/5 14:25:11.958  SPELL_AURA_REFRESH,0x0000000000160F5B,"Histera",0x512,0x0000000000160F5B,"Histera",0x512,64855,"Blade Barrier",0x1,BUFF
4/5 14:25:12.093  SPELL_CAST_SUCCESS,0x0000000000117351,"Ironmate",0x511,0x0000000000000000,nil,0x80000000,47502,"Thunder Clap",0x1
4/5 14:25:12.094  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,47502,"Thunder Clap",0x1,1612,0,1,0,0,0,1,nil,nil
4/5 14:25:12.094  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005E1000002B,"Dragonflayer Weaponsmith",0xa48,47502,"Thunder Clap",0x1,806,0,1,0,0,0,nil,nil,nil
4/5 14:25:12.094  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,47502,"Thunder Clap",0x1,806,0,1,0,0,0,nil,nil,nil
4/5 14:25:12.095  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,47502,"Thunder Clap",0x1,806,0,1,0,0,0,nil,nil,nil
4/5 14:25:12.095  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005E10000032,"Dragonflayer Weaponsmith",0x10a48,47502,"Thunder Clap",0x1,806,0,1,0,0,0,nil,nil,nil
4/5 14:25:12.095  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005E0E000031,"Dragonflayer Metalworker",0xa48,47502,"Thunder Clap",0x1,806,0,1,0,0,0,nil,nil,nil
4/5 14:25:12.095  SPELL_DAMAGE,0x0000000000117351,"Ironmate",0x511,0xF130005E0E00002F,"Dragonflayer Metalworker",0xa48,47502,"Thunder Clap",0x1,806,0,1,0,0,0,nil,nil,nil
4/5 14:25:12.095  SPELL_AURA_REFRESH,0x0000000000117351,"Ironmate",0x511,0xF130005E10000039,"Dragonflayer Weaponsmith",0xa48,47502,"Thunder Clap",0x1,DEBUFF
4/5 14:25:12.095  SPELL_AURA_REFRESH,0x0000000000117351,"Ironmate",0x511,0xF130005E1000002B,"Dragonflayer Weaponsmith",0xa48,47502,"Thunder Clap",0x1,DEBUFF
4/5 14:25:12.096  SPELL_AURA_REFRESH,0x0000000000117351,"Ironmate",0x511,0xF130005D9900002C,"Dragonflayer Ironhelm",0xa48,47502,"Thunder Clap",0x1,DEBUFF
4/5 14:25:12.096  SPELL_AURA_REFRESH,0x0000000000117351,"Ironmate",0x511,0xF130005D99000034,"Dragonflayer Ironhelm",0xa48,47502,"Thunder Clap",0x1,DEBUFF
